row,pixel,A,B,R,v
0,0,0.311213589543,0.126221590231,1.77311671292,0.102674578742
0,1,0.311442154911,0.130896265814,1.74305831439,0.0957443596503
0,2,0.31022093255,0.123529611475,1.78669543045,0.0950166064328
0,3,0.310031632106,0.12164729785,1.79887600999,0.0965997862555
0,4,0.307598660223,0.121258499118,1.78957024413,0.0942876584143
0,5,0.307683313333,0.113484081496,1.84620498903,0.0974563408892
0,6,0.306502272531,0.118084593952,1.80659587176,0.088270686423
0,7,0.307446924202,0.121316164177,1.78841848919,0.0906649983047
0,8,0.309231544284,0.12172806356,1.79435000776,0.0914696854712
0,9,0.307781093061,0.132008501134,1.71838641104,0.0857320318361
0,10,0.306153947787,0.115038540269,1.82693924666,0.0953889705555
0,11,0.303653419057,0.122942579195,1.7586153386,0.0881679357868
0,12,0.303867817384,0.1307967739,1.70766837693,0.081395252554
0,13,0.302045989498,0.117186348451,1.79087277657,0.0827582083257
0,14,0.306989964335,0.124740929735,1.76259239615,0.0785398442874
0,15,0.304119958361,0.138916281564,1.65826178566,0.0663496865761
0,16,0.310401079357,0.13998612255,1.68068105844,0.0588848577954
0,17,0.310357053071,0.140495146658,1.67737512194,0.0565728236691
0,18,0.308730725551,0.15986099916,1.56000401335,0.0454310041333
0,19,0.30635722956,0.132223929086,1.71027259178,0.0420604472513
0,20,0.304155118106,0.124531985263,1.75026226086,0.0429112836503
0,21,0.303930905972,0.123546571785,1.75584912444,0.0421568670965
0,22,0.305053018186,0.131936868434,1.70595759481,0.0402795317707
0,23,0.307000319379,0.115162431191,1.83029877334,0.0402066210455
0,24,0.304416908757,0.102946797303,1.91157301907,0.0380206609809
0,25,0.303782920256,0.104903615875,1.89242402343,0.0426626618627
0,26,0.303157341551,0.0902062646143,2.01562605061,0.0573974087281
0,27,0.304319986595,0.0963193662327,1.96699502625,0.0604873863561
0,28,0.308364624766,0.106647167161,1.9024921387,0.0638721308625
0,29,0.306614933863,0.139168457992,1.66818857408,0.0580389354224
0,30,0.310404174654,0.126292442032,1.76868996771,0.0695080448921
0,31,0.310284718187,0.127877382607,1.75745108817,0.0736842808854
0,32,0.307294354663,0.122964859874,1.77622620588,0.0771843119031
0,33,0.30623053337,0.12122080886,1.78309199603,0.0829760077104
0,34,0.309433707672,0.118288790358,1.81978305227,0.0863130574293
0,35,0.307594773092,0.131784405922,1.7189449127,0.0850955475656
0,36,0.307922263164,0.114689511253,1.83845160302,0.0928334643532
0,37,0.306921664701,0.125652221564,1.7560978566,0.0858312473309
0,38,0.306733092866,0.118251055415,1.80655467089,0.0928002146419
0,39,0.303400381718,0.126505193603,1.73343550641,0.0878792278069
0,40,0.305153151864,0.121524287081,1.77569084764,0.0908601747315
0,41,0.306177500452,0.119305591499,1.79628636751,0.0914813798881
0,42,0.308795043013,0.137747403206,1.68698120767,0.0839261405529
0,43,0.309991696651,0.12946946544,1.74546889174,0.0834216301752
0,44,0.307227713793,0.12208284614,1.78199954711,0.0869160311033
0,45,0.305308188744,0.128216317972,1.73126968981,0.0880829108844
0,46,0.310050741382,0.123230149205,1.78793083681,0.0912783877991
0,47,0.304928629467,0.117437922947,1.80338967736,0.0904154374629
0,48,0.306799932888,0.122742516177,1.77533726366,0.0935185742591
0,49,0.305561064734,0.118435980662,1.79940331556,0.0953370276103
0,50,0.302939542523,0.110185972515,1.8468807634,0.0950156939299
0,51,0.304646966605,0.128299545737,1.72756577604,0.0882366979084
0,52,0.307508903956,0.123854320164,1.77116561535,0.0906187800109
0,53,0.304889357601,0.119737617987,1.78686743202,0.0885300877188
0,54,0.305276945878,0.106213918718,1.88978700657,0.096523856258
0,55,0.303055255137,0.123235919895,1.75371447176,0.0881854218968
0,56,0.303762984176,0.12070978942,1.77453014741,0.0944625627705
0,57,0.30558838628,0.117966655122,1.80288825436,0.0964288488284
0,58,0.304102313476,0.106746263982,1.87946689881,0.0913019947223
0,59,0.301409577127,0.115663233716,1.79863174813,0.091833765164
0,60,0.302721634527,0.104655069964,1.88886669973,0.093656582192
0,61,0.303390125278,0.129645426889,1.71282870002,0.0889292869392
0,62,0.304069107696,0.130294052162,1.71185297908,0.0923536995032
0,63,0.307456358512,0.127103780807,1.74895087194,0.0874743967322
