row,pixel,A,B,R,v
0,0,0.314909126609,0.124602596364,1.80240398169,0.105968618327
0,1,0.310605919438,0.109788054923,1.88945114203,0.102749706134
0,2,0.308639149878,0.10368136941,1.92792327957,0.0979117008852
0,3,0.30910582746,0.115307693656,1.83988026703,0.096849446401
0,4,0.306841009533,0.1253542849,1.75771657539,0.0920554812041
0,5,0.308674456864,0.130151591414,1.7346752571,0.0925127393646
0,6,0.308140558324,0.110967499811,1.86758352941,0.0936405964042
0,7,0.308070175439,0.0977976395626,1.97452028503,0.0893064108185
0,8,0.307600279355,0.126226482176,1.75551995598,0.0856097383539
0,9,0.309063130233,0.128276613893,1.74889227134,0.087126603617
0,10,0.308564428378,0.130807915474,1.72987136236,0.0809526823198
0,11,0.30951231577,0.12361100339,1.78264978104,0.0781957505187
0,12,0.309071940436,0.129702380957,1.73952096075,0.0814378838971
0,13,0.307930109924,0.12187470364,1.78690310185,0.075110980471
0,14,0.307147194595,0.120831754675,1.79033014029,0.0708748321123
0,15,0.304496260449,0.128826224851,1.72340169508,0.0596081495242
0,16,0.306377367538,0.120862045838,1.78632017877,0.0639787050626
0,17,0.305835403296,0.130622138535,1.71809946871,0.0603351516092
0,18,0.309176500636,0.124656723832,1.77382459974,0.048441032543
0,19,0.309351441009,0.094851688614,2.00757381236,0.0418688454022
0,20,0.309394968287,0.099893419825,1.96366855802,0.0383531158884
0,21,0.306244163091,0.0918054976455,2.01803146631,0.0372561236689
0,22,0.302284956445,0.124064376497,1.74438365153,0.0311701854139
0,23,0.305235547039,0.109275923118,1.865620909,0.0312763883126
0,24,0.307201064749,0.102529425476,1.92976065902,0.0383779751745
0,25,0.306690490371,0.0936099474998,2.00404952155,0.0426052529265
0,26,0.30687164769,0.102064422676,1.93185593226,0.0540352515284
0,27,0.303617968528,0.0976770496334,1.95144113039,0.0553381126258
0,28,0.307759262441,0.113712253787,1.84488720364,0.065631818849
0,29,0.307444782264,0.113097853454,1.84788147622,0.0652662709716
0,30,0.309497002529,0.106743470248,1.90766856096,0.0691335528841
0,31,0.309919308153,0.119478909105,1.81367326517,0.0747068555897
0,32,0.305694633482,0.121471453593,1.77871400289,0.0695726027148
0,33,0.311809045226,0.115133836016,1.85492211457,0.0798001838304
0,34,0.309734992864,0.122783922286,1.78947169302,0.0821852956253
0,35,0.308710113231,0.123475254584,1.77964853553,0.0834541481486
0,36,0.307859372879,0.121231559886,1.79104577364,0.0916691877185
0,37,0.306834621647,0.108557953079,1.8794514745,0.0920651999607
0,38,0.30796611589,0.119959973025,1.80052576021,0.0903594397752
0,39,0.312061263561,0.11931302873,1.82559292741,0.0935687219696
0,40,0.306977678756,0.104037902647,1.91620479145,0.0947289419625
0,41,0.307861557336,0.130352316967,1.72948439626,0.0878484926122
0,42,0.304801977285,0.11817129492,1.79751931266,0.0866151741405
0,43,0.30614029073,0.120838356181,1.78531758986,0.0889784122084
0,44,0.308719897413,0.135743978866,1.69909740041,0.0844663075987
0,45,0.309073905328,0.12055766968,1.80179897843,0.0895946511379
0,46,0.309827914562,0.125452240815,1.77158178816,0.088670904121
0,47,0.313110348634,0.139503672398,1.69623237407,0.0835580573017
0,48,0.311393811849,0.110482049898,1.88815298218,0.0925439574838
0,49,0.3064098318,0.118320263357,1.80444955797,0.0916625222288
0,50,0.30552567531,0.119081507976,1.79464330414,0.0964226509415
0,51,0.307281295439,0.115079709383,1.83232670526,0.102743382153
0,52,0.308598862563,0.122889693113,1.78314612972,0.0971905748096
0,53,0.305134904076,0.129379918734,1.72283055692,0.0937630928594
0,54,0.306958351473,0.121296010003,1.78615087988,0.0939375970436
0,55,0.306896676869,0.117091680982,1.81571105441,0.102194061628
0,56,0.307038915257,0.108331781289,1.88227717653,0.0960207947526
0,57,0.307943012003,0.118259606512,1.81253144636,0.0888266815454
